"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell","unassigned.activated.T.cell","unassigned.resting.T.cell"
"PPM1A",0.314964996056354,0.409587776572288,0.298936059771628,0.29552149772644,0.208100534872335,0.093037985466622
"GALNT16",0.00218065950579984,0,0.000520721940265066,0,0,0
"ASB2",0.0772287100409401,0.080208057142988,0.0797453055674883,0.119654792791222,0.0226794821403694,0
"CEP128",0.0158422789617479,0.00963216864929766,0.0463527238708565,0.0271598003063983,0,0.0666016608745128
"ERH",2.00749993306986,2.38429762572604,1.54352323190383,1.72888922412493,1.2102511741448,1.06502744743416
"HIF1A",1.11489120765627,1.21430882157889,0.319355653036481,0.251413203122323,0.704014595195527,0.245725953901136
"SUSD6",0.263117863776836,0.310207034575452,0.093408297527319,0.0658074854410183,0.0773540659294234,0.106339761802742
"SRSF5",2.17893876306842,2.12306040414647,2.87290626923362,2.87813119093577,1.80860337524203,2.82003065916869
"SLC10A1",0.00167792410061945,0.00404750458813068,0.00146635071984653,0.00930601114418074,0,0
"EIF5",1.14200240595544,1.22625632933081,0.986105183468408,1.0080796368638,0.765763742441616,0.748178750545055
"SLC8A3",0.000356232289880572,0,0,0,0,0
"DICER1",0.2088425064917,0.215744055779893,0.166852495480871,0.208729817853336,0.0993933605025019,0.111497241097528
"ZFYVE21",0.140667933660849,0.116257559189566,0.159368154598676,0.172748804092407,0.0561720340866131,0.140052228360563
"MTHFD1",0.124647681152798,0.166690491832322,0.104599121521259,0.140583710363734,0.0719786476230357,0.0995393186002164
"TCL1A",0.000479849037395455,0,0.00329265880441737,0,0,0.0333057459410246
"ZC3H14",0.177747642754701,0.215448470806987,0.188912377793571,0.121866200402466,0.0880084797285931,0.107130037771689
"TELO2",0.0877971375501594,0.0860939258536442,0.0686373148364821,0.0949196871261151,0.0221562616712829,0.0368907730858605
"PCNX1",0.253602261714479,0.263922133853444,0.234809520076597,0.210053818267688,0.150844446509829,0.101961627736822
"GSKIP",0.20840129067462,0.194076255130059,0.253479279213581,0.171870202348943,0.116228462916662,0.0728917422595325
"VRK1",0.187341561400452,0.175733845916379,0.180468471833076,0.25153798945466,0.0625612451759402,0.193343729586215
"PSMC1",0.86427379241015,1.10974321356493,0.629403002294286,0.589975411431831,0.475441109770883,0.573079940435049
"PAPLN",0.00113667746577088,0,0.00290103909493922,0.00984228284735429,0,0
"RPS6KA5",0.668878203232699,0.571616541497326,0.460900777569418,0.322565629468327,0.692269528011206,0.246177379075471
"PPP4R3A",0.544174718859694,0.549826494823158,0.542764056568918,0.558560485031173,0.335159690756547,0.534204175880363
"C14orf93",0.0231783639358598,0.0101907262128525,0.0745694493961477,0.0396544298930475,0.0428823196326597,0.0317066360164333
"PSMB5",0.810558168595833,0.810660529757078,0.540496768122134,0.321698959807903,0.341146191731714,0.265881869170043
"YY1",0.777331538224589,0.738538734753336,0.812392052610417,0.872250839283592,0.530976181215196,0.494089972865474
"ACIN1",0.343689914598225,0.333986348379057,0.257650028497562,0.312851793584768,0.255725888334153,0.301475054508931
"CCNB1IP1",0.155269945123209,0.161991206686736,0.170597079490078,0.207139222942598,0.100694646465481,0.172756448522344
"TRIP11",0.207137530067903,0.207842866284253,0.183810031431904,0.175250628538299,0.104978789913357,0.355268841391211
"APEX1",0.824479800258084,0.803120974049692,0.853851136060311,0.559978839946769,0.463159496434177,0.430675519479288
"PABPN1",0.586752376960486,0.702457293258724,0.463619996118045,0.487723556875485,0.385620824517966,0.204168165052259
"ARHGAP5",0.139752596631156,0.0888739155127656,0.132636587265907,0.105912988645989,0.065593462571543,0.107043588483656
"CINP",0.223283151939252,0.32180221816421,0.199261564364855,0.25820987893824,0.121780061985977,0.138503162710516
"SRP54",0.358107398049744,0.522809417717519,0.316902581862603,0.474104117231759,0.258186117103556,0.247183950097711
"CPNE6",0.000329979816073375,0,0,0,0,0
"CHD8",0.15993899663251,0.250156444687826,0.149358544821503,0.164570014379178,0.156256537688406,0.137190896111566
"PCK2",0.290771900267274,0.34287283987804,0.0950769033389113,0.0595057136134097,0.0910888708859599,0.0642552998688844
"KIAA0391",0.0148931024037662,0.0300602199419724,0.0232773046979661,0.025431065531502,0.00945542459672838,0
"DCAF11",0.40023939722223,0.402195418634379,0.338180272118084,0.224564055950321,0.187054840811732,0.171487537590233
"PSMA6",0.143719523554268,0.18665994897651,0.0884026261820071,0.113354239547462,0.110803429770007,0.0301206262262018
"NFKBIA",2.65880719403695,3.07981017575388,1.07271465719014,1.00714082188076,1.77357942840069,0.911899371190114
"EMC9",0.123072894228842,0.156573382895232,0.0991607877982967,0.106861767713089,0.0531539467893479,0
"PSME2",2.90703071544318,2.80303594791313,1.39540628357448,1.46781823858183,1.89895206673324,1.11461992091961
"BRMS1L",0.0733884101593056,0.0926904988554774,0.0516197845853608,0.0609819596273857,0.0234561904315473,0.037314019761644
"REC8",0.0344686642058583,0.0353148590676403,0.0364009822505167,0.048756450240375,0.0317174133501555,0.0345608393351237
"TM9SF1",0.0696586887829539,0.0390521482907263,0.0780213464325157,0.0631222236923307,0.111631205867862,0.0747681308437038
"SEC23A",0.283873498655957,0.351162832908914,0.336293418904294,0.288109001360441,0.20448437754137,0.0992246726611713
"GMPR2",0.149920753846431,0.170369581883725,0.302700884267129,0.293159355197036,0.117025542457348,0.167376756668091
"PNN",0.966691029587728,1.04649761175134,1.02359804177749,1.10791488349089,0.586781015686711,0.962383757840406
"RABGGTA",0.181232470997413,0.188592614072849,0.150408840644127,0.160152124382599,0.0717325435120643,0.2045390391135
"PLTP",0.00843877891507324,0.0180489870695376,0.00500624204861528,0,0,0
"PCIF1",0.266570207848424,0.258925317388485,0.276320875066331,0.275810192202964,0.193240900779365,0.231535123275207
"GSS",0.17032451782109,0.132232471912767,0.196037917230083,0.311329777477778,0.0987962699002506,0.208781646178649
"MMP9",0.00147761300753809,0,0.000992188782527529,0,0,0
"TRPC4AP",0.262988627057818,0.371488088347212,0.210465585023746,0.196593051068267,0.175405695167605,0.134371237711863
"PYGB",0.057788777858653,0.104529757481969,0.0697876805487065,0.0975624350776449,0.0308910505923538,0
"ABHD12",0.126608584285128,0.174997270107269,0.124819645638587,0.158052490468611,0.0541445205086156,0.0720918994766098
"PROCR",0.00535531840656435,0.0102571430702635,0.012548849857908,0.0220627631360327,0.0235902780971369,0
"GINS1",0.00691359373425607,0,0.00416529486025649,0,0,0
"NINL",0.00792843094762105,0.0182572173363214,0.0104749969814135,0.0425778920190376,0,0.0404058018246213
"CD40",0.0347334818637117,0.0250508178122425,0.0276813327283159,0.00953645594635902,0.0444852117025951,0.0684002584165281
"UQCC1",0.0844163977661723,0.0747251346651949,0.07986390265389,0.0707456661246673,0.0557486026901287,0.0317439538938505
"ZMYND8",0.0890028652099161,0.100741314622106,0.161210707424284,0.10249576373407,0.0432692142074458,0.0781102695980588
"SGK2",0.000425656165790742,0,0.000441920346227185,0,0,0
"IFT52",0.0932157717688402,0.115127037448954,0.123740078484279,0.183655832246033,0.0801379125864552,0.0709885605820664
"MYBL2",0.00370939197000729,0,0.00187125956636855,0.0104703192125287,0,0
"HNF4A",0,0,0.00111801120294803,0,0,0
"NDRG3",0.0896423850172493,0.119130449667296,0.215871280136852,0.177380462138973,0.0867888986899252,0.142285093530878
"SLA2",0.179744891764693,0.240553174763364,0.161000899646593,0.323423812961021,0.0855009694508899,0.128982213166383
"C20orf24",0.770607151552257,1.02749889535089,0.441588667986811,0.602612760331896,0.428432352324932,0.342922771299208
"NFATC2",0.287795399789423,0.432785672104492,0.180905654083664,0.342502786402117,0.187573780313423,0.0693404438259365
"PABPC1L",0.0367338076464443,0.0460318180708194,0.031441781116926,0.0205674596697266,0.0230568095917847,0.0322232976690069
"STK4",1.21086257635625,1.18711428504894,1.61224926590383,1.6334766818766,0.993536346837094,1.37648982185501
"SALL4",0.000361157570401751,0,0,0.0101653539646439,0,0
"ADNP",0.24605531024979,0.230722780564461,0.222291325950909,0.319388016622666,0.249930414796866,0.307076436979277
"PFDN4",1.02459675660159,0.98452493426525,0.854154797115069,0.719234061520002,0.720400659001105,0.622210302868405
"DOK5",0.00285581754416054,0,0.00400755276744334,0,0.0122372186084864,0
"CSTF1",0.191392548022003,0.197315111036194,0.203246603162214,0.217279796014752,0.132890349279811,0.0979545889674006
"BMP7",0.00113131832223335,0,0.00144760765950719,0.00967465924937823,0,0
"RAE1",0.168482503214242,0.171322669238406,0.220797082187532,0.198700327622263,0.108783059503233,0.205579807092478
"TPD52L2",0.237103972836205,0.352233346953268,0.186790976996186,0.155256999166388,0.0843049139197183,0.127715490959786
"DNAJC5",0.148787441708479,0.175651662411743,0.152268346138801,0.218219757080078,0.0653095205734971,0.454218097635218
"NELFCD",0.413068443767337,0.484272482005194,0.41398409610388,0.352315315029077,0.301591885717292,0.289605617523193
"CTSZ",0.153225508516716,0.209893164138369,0.131974416622694,0.163199798405519,0.11430338545189,0.0923717795191584
"PRPF6",0.496956150741019,0.441258309055881,0.539089246418165,0.469903267615023,0.375544798341154,0.356123629990999
"TUBB1",0.00125858729535883,0,0,0,0,0
"PRELID3B",0.883485183667399,0.961462948402064,0.433486883536629,0.417082770526061,0.38413733458585,0.348406529641366
"MTG2",0.132453570902578,0.123392832766678,0.107084006848543,0.0551657990405434,0.0684668489440326,0.104158871882671
"PSMA7",3.08143739877863,3.68186131862016,2.36928036634711,2.68701179473721,2.10275149345398,1.68474588952623
"SLCO4A1",0.0568961538590592,0.129311328926937,0.0228164317189664,0.00888988776513708,0.0215121927023594,0
"NTSR1",0,0,0.00216470222244377,0,0,0
"MRGBP",0.226402259930767,0.399082666436093,0.225888324463028,0.296640539727016,0.148599391498724,0.1040539440808
"TCFL5",0.00898690850291999,0.0152389072574204,0.0191127905066403,0.00947094381901256,0.0198165016491327,0
"DIDO1",0.210579587193476,0.291715099909049,0.26958876463963,0.327733191133243,0.10844090308509,0.28393360301181
"GID8",0.478841522820222,0.614941703564172,0.4606176655868,0.504489503408733,0.312407152144202,0.327883136165035
"SLC17A9",0.0137866860259202,0.0797060081063593,0.00805985223406973,0,0,0
"ARFGAP1",0.107812123585716,0.0971081106193004,0.104272761838189,0.0601536572328088,0.0431582557857862,0.147711027849902
"AVP",0.00102677777034863,0,0.00155367558149026,0,0,0
"EEF1A2",0.00255438348195539,0.00693401882639605,0.00144037599863856,0,0,0
"PTK6",0.00673971300660065,0,0.00664130061462723,0,0,0
"GMEB2",0.083991489742434,0.0561390601126235,0.0754609259887078,0.042244069060387,0.0461108915693542,0.0355598475482013
"C20orf27",0.55933691840799,0.814790123457359,0.283076005146421,0.297457705464279,0.265267880009152,0.279915255469245
"SPEF1",0,0,0.000911388118406464,0,0,0
"CDC25B",0.149921841141218,0.109540992953077,0.858146047735143,0.810225085905421,0.0905857957961487,0.372634172439575
"ISM1",0.00475389353311269,0,0.0101860843140861,0,0,0
"RNF24",0.253334933398309,0.219435584589451,0.334119478372977,0.348069985707601,0.251261711120605,0.371326568964365
"ARFRP1",0.348213824546199,0.367774025879828,0.381277855940308,0.304528792002048,0.397257088954429,0.20930468713915
"NDUFAF5",0.064754733379851,0.0834198427909369,0.057028822777332,0.0979197847912883,0.07730404557944,0
"TRIB3",0.304440806607213,0.418457111904612,0.110392903316504,0.159529496354666,0.153730212156132,0.0328614346615903
"RASSF2",0.131102895929804,0.139464461670489,0.0905709117248855,0.0852622874298988,0.057539375204789,0.0382519412685085
"CSNK2A1",0.37106676304594,0.517168600541508,0.244610862717636,0.339260426878232,0.164495281235333,0.167058008211153
"RPS10P5",0.0135559086873407,0,0.0119784275809864,0,0.0116656929502197,0
"RSPO4",0,0,0.00108494883713157,0,0,0
"CDS2",0.311710115212306,0.347660776850902,0.336903236830967,0.478514821905839,0.233453668055442,0.172579219749382
"PROKR2",0.000480776944520164,0,0,0,0,0
"HM13",0.730688751478836,0.769016204270288,0.465518422319793,0.627527493482445,0.38349136223093,0.374282834766147
"SNPH",0.0194728061182125,0.0107469913241588,0.0507719736942823,0.030173813390453,0.0563297701014046,0
"SIRPB1",0.00127184647540751,0.00550059713838712,0.0026009213263127,0,0,0
"SEC23B",0.1884655963262,0.283808222490616,0.178175466493152,0.205433777898376,0.0673751580087762,0.0977135864464012
"FERMT1",0,0,0,0.0106634250161243,0,0
"MYL9",0.00379233843353316,0,0.00154732213742372,0,0,0
"HCK",0.000479418546595472,0,0.000974126019399205,0,0,0
"TM9SF4",0.130966638285141,0.122725651609853,0.0999002832344089,0.0770612320704767,0.0561243589565034,0.067663405392621
"TLDC2",0.000720274344634272,0.00660426953468181,0.00154683940235464,0,0,0.0302329492998553
"CRNKL1",0.135434023430661,0.141294175807428,0.153986453545326,0.190720197052984,0.0200058132657714,0.167515179058453
"POFUT1",0.0695538301763036,0.0910224974377005,0.0376426979519617,0.0334351634421544,0,0.17344575959283
"SAMHD1",0.524225599372064,0.416037118346275,0.500355750510003,0.205341937249167,0.264530630983474,0.433191565779952
"KIF3B",0.119184188977086,0.149402443139526,0.0607682819666712,0.102256102171558,0.0857819738150303,0
"MROH8",0.00673316223132541,0.0061547871415943,0.00780384454770067,0,0,0
"NOP56",1.00906987769288,1.13073395043058,0.685994791948813,0.506506786011813,0.511861324970742,0.421967441971238
"MANBAL",0.153927933619262,0.158378018765645,0.10741998716809,0.155648227323566,0.119447755681511,0.0385124575984371
"IDH3B",0.492001958551674,0.661690482419663,0.532211898220354,0.508914545962685,0.350442892296493,0.203686621812013
"MAPRE1",0.661578379513793,0.721128873443958,0.456496032710554,0.370891604507179,0.344311427541717,0.454959162720689
"JAG1",0.000384509707557855,0,0.00172074813356643,0.0106306424614979,0,0
"CDK5RAP1",0.140442676424288,0.210027694702148,0.150141825061152,0.165498506256014,0.105047723262924,0.0674035334372306
"SNTA1",0.0311256039534593,0.0578130510216752,0.0672821284770251,0.186974959066737,0.0220810475441888,0.0715146966882654
"OXT",0.0299778573171774,0,0.0645897220099705,0.0185284774902968,0.0119869411817218,0
"TTI1",0.0475025025828664,0.0328361389805393,0.0478348967553615,0.0731708215691193,0.0195592486627214,0.0317410778354954
"E2F1",0.0336631277514841,0.0543111631418249,0.0625646841400924,0.0905693943737543,0.0304708751615065,0
"RPRD1B",0.0888805849985643,0.103167287035946,0.0794285844648438,0.0828568426489133,0.0316516085014449,0.0317439538938505
"PXMP4",0.0454128803523182,0.047999894308778,0.0831172128131186,0.107854980474327,0.0656756284824699,0
"CHMP4B",0.762556297679358,0.951470467680892,0.597343070503475,0.677216094139724,0.375249121658029,0.420090961026716
"BPI",0.000402035980667321,0,0,0,0,0
"CST3",0.0154614784616105,0.030155994191932,0.00245231895789929,0.0112947295283714,0,0
"ASIP",0,0,0.000578447725104428,0,0,0
"ACTR5",0.0507596372923953,0.0502031248298276,0.0592053124929654,0.0584827682428193,0.0319524894460747,0.0371454771574553
"WFDC2",0.00333341855260344,0,0.00559782928255187,0,0.00986069259220874,0
"AHCY",0.310337831581469,0.291282963132326,0.178035738371659,0.125574144006473,0.139939890673946,0.0692173919162235
"PPP1R16B",0.15728604652319,0.232677668443843,0.0839706824101072,0.248026893849958,0.0932514258038634,0.0780342033317497
"FAM83D",0.00560894706493651,0,0.00861593801221032,0.0125346100121214,0.00913262433292463,0
"DHX35",0.0360191118988124,0.0309832233478589,0.0313702613696166,0.010244653936018,0.0110222824392556,0
"DNTTIP1",0.187349438667297,0.218523879033482,0.190260242951149,0.287107381207204,0.136931450413205,0.110224633603483
"MAP1LC3A",0.10291596213842,0.161090105439651,0.0360003983956584,0.0678146770823072,0.0557980695919977,0
"PIGU",0.0955878665645533,0.0853893016793914,0.080640997343335,0.108936262409589,0.041850272308096,0.137016586355261
"TNNC2",0.00914592242563716,0.0172011945327418,0.00627417046090831,0.0216412098087065,0,0
"ACOT8",0.136249565957132,0.170983224996404,0.157067555394666,0.163165641806976,0.0973059041348191,0.110719128771945
"APMAP",0.327406362751121,0.606820286649754,0.348209039024685,0.832410448475888,0.280557361666185,0.326637527964137
"CELF4",0.00362397955164919,0.00568428979044067,0.00340199731457895,0,0,0.0378226202887458
"ZNF516",0.0114751730827575,0,0.0129087102109346,0,0,0
"CDH20",0.00102693251761062,0,0.000518426151647382,0,0,0
"ADNP2",0.0610782876466644,0.100416903158989,0.0374329206646829,0.0188897813272755,0.0444946328688857,0
"RBFA",0.226997359621571,0.261528740806651,0.145863855725107,0.0871991177051388,0.170524465740553,0.133615304757883
"USP14",0.558830183438914,0.568588543337074,0.366300763075856,0.380406915095814,0.271669634821673,0.234122173206226
"VAPA",1.57136111795845,1.79481530987197,1.32954044288424,1.41152281928481,0.986032559931113,1.51750670896994
"METTL4",0.157429521849354,0.158581251991726,0.117526942857917,0.0943134758207533,0.114447807010851,0.205362369348337
"LPIN2",0.823638187054854,0.419910483200754,0.311187731844374,0.153772257921989,0.595136584337398,0.245519260028461
"SMCHD1",0.898953379713705,0.686704812439844,1.08478833031261,0.829208447222124,0.871047305928703,1.05976808608115
"MYOM1",0.00329501336040534,0,0.0110513226024393,0.0110915264888116,0,0
"MYL12A",2.55980366743683,2.87072410548044,3.48611713038392,3.63288612742173,2.00190998180421,2.48637386914846
"CEP76",0.0234278601304244,0.0289699955943792,0.0336840767195557,0.0425589802669503,0.0124760730775109,0
"ST8SIA5",0,0,0.00103206641670467,0,0,0
"CEP192",0.0397925708925701,0.0248636415013593,0.0531330696288971,0.0413322155935722,0.0417703697225724,0.0324390729268392
"RNMT",0.609237929103568,0.758516991891826,0.408379845032985,0.388551836125335,0.320150233371766,0.223642430863939
"SMAD7",0.0132169728266432,0.0586077909930488,0.012400193407439,0.0382879575093587,0.0238141775791665,0.0946022862786645
"LIPG",0.000402443010064573,0.00600357614042147,0.00206104136299694,0,0,0
"RNF125",0.346933539819902,0.499561912951416,0.22160389784394,0.27824003933466,0.364610977120016,0.175620328198682
"ANKRD12",2.18119002757612,2.25963469065698,2.14968229394624,2.01883916687547,1.96865633385994,2.22257537240381
"POLI",0.0216825571869513,0.0268818658523843,0.0346975337619009,0.0796172319099917,0.0192413706528513,0.0391454825530181
"MIB1",0.0615648814626542,0.0307251330201954,0.0610487950437966,0.0417881562695866,0.0447752237980386,0.0738161748593992
"RBBP8",0.097035362682444,0.114549536022555,0.015350714330373,0.020306184277897,0.0565384173987645,0
"RIOK3",0.162196997430615,0.185503685784606,0.138193980399994,0.198135009285999,0.176393220299169,0.0763305672654161
"CSTF2",0.134915931802423,0.133730714427494,0.0868893032488616,0.126481473097327,0.0333359413199808,0.0309167939263421
"VSIG1",0.00731883415631676,0.0113038241198515,0.106437150720714,0.0278199325528061,0.0218900009535686,0.0639731561815416
"PSMD10",0.158432037445286,0.222516608947272,0.139937686777186,0.126973140309429,0.0837177952901148,0.107072523048332
"ATG4A",0.0665731203798169,0.0818920308329359,0.0795613621307099,0.0614362160364787,0.0227670002511994,0
"STS",0.006342085723259,0.0120377797619561,0.00238870723672893,0.0278065748382033,0,0.0382092621949342
"TBL1X",0.191805786202793,0.189289956730981,0.199132410446922,0.18836316100338,0.108709730269836,0.0655026264018841
"PGRMC1",0.150433299043423,0.174606280255938,0.149185190672639,0.0644700415650306,0.0991418553191209,0.0668149080362406
"POLA1",0.0282347951682439,0.0584526163937877,0.0203364862316195,0.0100133070471691,0.0119383487014559,0
"NKAP",0.379112097868836,0.424178329099067,0.391784185698365,0.395331828914888,0.318830907509928,0.2059551939234
"RHOXF1",0.00487587925198,0,0.00626051057761219,0,0,0
"NXT2",0.107361875892377,0.0592843985468925,0.0829095981289064,0.109360445312589,0.0306724121696071,0.0642897309483709
"ATP1B4",0,0,0.000438075909192773,0,0,0
"MCTS2P",0.00966125510532114,0.0229235293696804,0.00495824560053881,0.0101715786415234,0,0
"ALG13",0.450398245087791,0.640266136609046,0.253782224369192,0.254191059118126,0.235539203865706,0.244708239495217
"PRPS2",0.327593620859332,0.190952757920474,0.225946210599553,0.195879701285334,0.23836604511969,0.178553222535967
"TLR8",0.000350888854530379,0,0,0,0,0
"MOSPD1",0.142057370574608,0.131606893025366,0.098230583521201,0.110313003523308,0.0975618989844071,0.109099682386931
"AMMECR1",0.114853145349302,0.088908919614487,0.128564392108431,0.0823121503082632,0.0743648470934078,0.208978148194047
"WDR13",0.176286584634615,0.273838070467059,0.242043251576631,0.315849470813372,0.166624537465315,0.132639167545078
"SUV39H1",0.0420655347623032,0.032122522038598,0.0494525165929608,0.0952270295884874,0.0109784338943186,0
"XIAP",0.195916774468334,0.315941558894615,0.203900022842716,0.265089931543808,0.156759053386149,0.319715413961325
"STAG2",0.584263769509829,0.491707373728983,0.450703839455051,0.568883043283608,0.372758344269856,0.205501530621503
"ATP11C",0.063392095930687,0.0876840432780383,0.0490154960166211,0.0520402234897279,0.0891678432348362,0.0691136862780597
"MCF2",0.000803095834398177,0,0.00181804975827058,0.0105274581072623,0.0104738979128259,0
"ABCD1",0.0114186295745912,0.0184550214434202,0.0133656913908883,0.0294271644793059,0.0115347502964685,0
"CCDC22",0.154273631379037,0.172510051815926,0.154610466992837,0.173454980404056,0.132242811023363,0.244631694243835
"CACNA1F",0.000348111214674649,0.0124612027384535,0.00296841922371105,0,0,0
"SYP",0.0252299338752112,0.0117409845267087,0.00744398676830789,0.00805192941810652,0.0126965633719912,0
"PLP2",1.42381800954704,1.99388274827411,2.37559384649125,2.61913670503605,1.25845031791116,1.75614487158286
"PLS3",0.000325510044162462,0,0,0.011101468264708,0,0
"NAA10",0.989090419397824,1.33356370757504,0.652566026568949,0.74269728005281,0.393928262995881,0.28200888633728
"RENBP",0.0642077305878385,0.0430750430295015,0.162559065682956,0.0300007605413247,0.06236774043033,0.101461099074768
"ELF4",0.0533812940985368,0.0268052275739195,0.0506264919641315,0.0788199887638204,0.0112067827557593,0.0323985868746096
"SMARCA1",0.0016734656847192,0,0.00561581351410324,0,0,0
"MTMR8",0.01271871398104,0.0098436698594501,0.0117547592480501,0.0105012480975592,0.0196555492950609,0
"ASB9",0,0,0.000925068126089391,0,0,0
"ZC3H12B",0.00314246734867244,0.00651123887101071,0.0127328778671539,0.0203034863834493,0,0
"RBBP7",0.381506429059247,0.475696553306509,0.511015224135083,0.4493734690181,0.248423632492319,0.41429362425933
"KCND1",0.000413542328766282,0,0.00160478744907179,0,0,0
"SLC25A14",0.043517400926732,0.0576360221245918,0.0552296800055783,0.0571045575783267,0.0312351130382506,0
"FMR1",0.0840418767075935,0.074185762928321,0.103979054419533,0.120904509087055,0.0941148497721495,0.0392065993300429
"PIM2",1.79438460502968,1.0351148888081,1.19883942915046,0.454383893319738,1.54771563220883,0.988241640297142
"SCML2",0.0122875929512876,0,0.00559370732200199,0,0,0
"SLC35A2",0.0838835469268738,0.111798507130279,0.0876169677617132,0.0801236364576552,0.0663487640444261,0.0372211911656835
"PQBP1",0.608277281504881,0.603544103833379,0.67026521916511,0.480317114389431,0.406034475548446,0.486076571919897
"PCSK1N",0.14674863559365,0.110083432888896,0.212576806884834,0.187008260983473,0.106670530879266,0.10653593733504
"EMD",0.518012674752356,0.60154644818111,0.386141421412421,0.422119104374222,0.173978336630105,0.177947592090916
"TAZ",0.21134353550133,0.275409808167738,0.278820086633605,0.280046147212648,0.261106018214345,0.0369432251732629
"PGK1",1.78764001774373,2.20095646425694,1.49434523861269,1.4647648927064,0.920084065017277,0.880947617797164
"GATA1",0,0,0.000463241580008031,0,0,0
"MAGT1",0.165350227063698,0.156859129778071,0.153374898880497,0.149268079222294,0.18623738870066,0.100726978198902
"SMS",0.662043773833972,0.608709975467739,0.372292414919726,0.394378887979608,0.247652545860269,0.352457568452165
"PHEX",0.00082612199063919,0,0.00386526091345425,0,0.0115158207859029,0.0378927239426621
"UBL4A",0.369977136976599,0.315384950779628,0.337805925995514,0.298733984517772,0.300783442658401,0.248209261679435
"CD99L2",0.0496364188897541,0.0501805160568549,0.0640793281337847,0.0543518819307026,0.0205869304836622,0.0674346459878458
"EEA1",0.1831142984518,0.136356585530987,0.166284952778509,0.153760187807139,0.12516669289227,0.0674349123293215
"RP2",0.035329461789454,0.0367018525042055,0.0355743129035343,0.00930601114418074,0.0114665427696672,0
"JADE3",0.000452089298163438,0,0,0,0,0
"CDK16",0.0976470560123658,0.172479958117673,0.0790956245190736,0.0649287979505215,0.0876349531052185,0.0331754577052486
"USP11",0.16352582365505,0.167060002075252,0.223078251063734,0.28749780696735,0.0609106515583239,0.178506024248965
"HTATSF1",0.344574634727934,0.294678220075302,0.339877749061299,0.409123241552833,0.150600884429636,0.257143239717226
"CD40LG",0.530438549009582,0.342629296628959,0.422510069242303,0.104162234311912,0.0977222952486075,0.284929217518987
"TIMP1",0.16585287487772,0.212563533322075,0.790642759431785,0.644534303430925,0.109169608668277,0.441378967182056
"KLHL4",0.000328836548259226,0,0,0.0117545685572931,0,0
"GABRE",0.0136238084079219,0,0.0198300542502568,0.0201951885781093,0.0114049568070599,0
"PCDH11X",0.00497866169742274,0.00986547851207974,0.00516899514948946,0.00805192941810652,0.0118690210696403,0
"FGD1",0.00032962423459243,0,0.00110046566873119,0.0101282973038523,0,0
"PIN4",0.420357883884436,0.513730838839449,0.523715573558207,0.616988937060038,0.216079293856,0.630278166349944
"PORCN",0.0478910262799125,0.0634036210389829,0.0482971336888052,0.0947078027223286,0.0424927390513328,0.0691487037383758
"MAGED2",0.286161496932663,0.442845225998903,0.709460004730739,0.891600434543097,0.147321101370941,0.38544285189998
"RBM3",2.19436180695344,2.40521468504654,1.33068961128481,1.15283537886993,1.38535427320697,0.960048134262497
"KLF8",0.00750086878784851,0,0.0129819376715298,0.0353384352566903,0,0.0378226202887458
"SYTL4",0.0020942032279544,0,0.00151548657281467,0,0,0
"ZDHHC15",0.00436287025994904,0,0.00390982913827968,0,0,0
"CENPI",0.00131109779127792,0,0.00190555098532201,0,0,0
"TAF7L",0.00132288266427282,0,0,0,0,0
"PBDC1",0.406163348955043,0.526451128787711,0.39907080169203,0.488538220611929,0.236392612932792,0.529907619630968
"GLA",0.067859130236005,0.0687811897589815,0.0532745478928893,0.0648073801520275,0.0324981793802531,0.0746612076286797
"ARMCX3",0.262059354430472,0.36385512462779,0.287173134848096,0.349491651295221,0.193775756207199,0.247243537559166
"BEX4",0.332549614345428,0.230409278302388,0.477343549649755,0.321309243029321,0.171543074446702,0.291496734361391
"RUBCNL",0.000295403271164147,0,0.00104125046479827,0,0,0
"FGF14",0.000403419598158831,0,0,0,0,0
"NDFIP2",0.87439932166896,1.14752713543775,0.0335814054580643,0.00954776688625938,0.318060951549921,0
"TNFSF13B",0.0680160140996975,0.0518912147855227,0.0859656448664515,0.021529553926479,0.0322795033124675,0
"FNDC3A",0.188384870611261,0.152467886311414,0.107433321093512,0.107371192926552,0.151609211417116,0.0340223505690291
"CDADC1",0.0587688718185665,0.100202004705663,0.0589019274604374,0.0605754162135877,0.0437168123979648,0
"CAB39L",0.0254644904883733,0.0355189373945215,0.0191387506439232,0.0395559783567462,0.0203174785233601,0
"KLF5",0.0189263191456029,0.0117583890829831,0.0230002632384179,0.0101715786415234,0.0100891233481198,0
"STK24",0.303450502700225,0.407639456061182,0.257667252970957,0.267667099049217,0.166723383430629,0.139292538703025
"ACP5",0.141126104635934,0.104413967150295,0.153755671438249,0.151079016122205,0.0647200844624696,0.173214113390124
"DNAJC3",0.423292732590402,0.673403416867593,0.263081440932747,0.323173608696252,0.246234556314357,0.220156530002216
"ARHGEF7",0.085666925983226,0.0930185198340717,0.0896050714838809,0.0790297859593442,0.0769877202623108,0.159977973044456
"FGF9",0.0123110136856655,0.0534767457543696,0.0179318166029328,0.00995427962632207,0,0
"PARP4",0.0511963173775885,0.0700021242120452,0.137800694155371,0.190660984195464,0.0237780172078563,0.0711411291414553
