"","cortical.interneuron","MGE.neuron","MGE.progenitor","telencephalic.progenitors"
"COL7A1",0.151062963143835,0.1541197850154,0,0
"FGF12",1.66137111186981,0.257194409003625,0.439213503490795,0.650471140231405
"PRKAR2A",1.05332846011756,1.09076688209405,0.666759786280719,0.439190495227064
"HES1",0,0,1.00916227698326,0.787391166601862
"USP4",1.20679280049396,1.83544354026134,0.6246328570626,0.717055614505495
"ACAP2",1.59117720824368,1.48484918303215,1.32422018728473,1.68372033749308
"ECT2",0.113376695873602,0.311080856965138,0.617067438634959,1.18440521189145
"GNAI2",0.42312708890663,0.523369113413187,1.14558460766619,1.08775253487485
"TFG",1.81959623604451,2.41395318049651,2.67309272289276,2.61162358096668
"USP9Y",0.778459620363307,0.878984969968979,1.35023065046831,0.80926643631288
"HYAL1",0.0192603027483202,0,0,0.119567487921034
"TUSC2",0.958360091132938,0.761742293834686,0.728141172365709,0.441420201744352
"NPRL2",1.25744440420619,0.66398103420551,1.72661723873832,0.796450740524701
"RPL24",3.30105621859712,3.50784988586719,3.27375219085,3.61122935158866
"CYB561D2",0.287813077276608,0.303364203526424,0.392587879841978,0.27748184970447
"C3orf14",1.51242608956571,1.28998622642114,0.664017698981545,1.25807751076562
"FXR1",1.02961078117479,1.2738305954979,1.32269460504705,1.3003230254565
"CBLB",0.493491428078346,0.44823194696353,0.461678645827553,0.254309007099697
"BBX",1.07954687217496,1.09438231128913,1.83931941877712,2.63633219684873
"IFT57",0.844727657875925,1.06122938256997,1.43119089169936,1.81180136544364
"GNB4",0.899875472457904,0.396582967386796,1.2048311883753,1.23552310466766
"HHLA2",0.0283706027944133,0.0466899889019819,0.00910065594044599,0.024389882172857
"IQCG",0.332241345407828,0.618456667432418,0.592540751804005,0.347793488630227
"GBE1",0.0845450623980108,0,0,0.0240443476608821
"UMPS",0.73503714799881,0.596452232736808,0.487582380121404,0.802684207047735
"NCBP2",2.58162494397388,1.82819670668015,2.28109535303983,2.8670894418444
"SNX4",1.84710885134508,1.38533850128834,0.923516100103205,1.12498726376465
"FRMD4B",0.211495897679959,0.067407424060198,0.567346093329516,0.686471269599029
"SLC41A3",0.491064633682089,0.597625621809409,1.46713361956856,0.560568128313337
"ROPN1B",0.0260448050948809,0,0,0
"PLXNA1",0.610057059324013,1.11067958749258,0.653930841521783,0.883234679698944
"ATP6V1A",3.01261723772535,2.78669775449313,1.66628460450606,1.71197934555156
"ABTB1",0,0.0899374209917509,0,0.132402999060495
"PODXL2",1.51066574876039,1.61018451360556,1.07735935124484,0.955623625644616
"UPK1B",0.00961135918239378,0.0256213144614146,0.0287328050895171,0.0238409457462175
"CSPG5",0.075872744029423,0,0.276816574009982,0.16040627019746
"KLHL18",0.607478614123362,0.735466350729649,0.200962044975974,0.285535501582282
"SCAP",0.706877380328358,0.919349907109371,2.01310188120062,1.3727935552597
"KIAA1257",0.19317020588326,0.257579343823286,0.31112912568179,0.436507165431976
"NEK11",0.275542975034354,0,0.499780091372403,0
"MRPL3",1.26713994539009,1.00596497150568,1.79706112227657,2.48711045405694
"PLSCR4",0,0,0,0.103764453104564
"HEMK1",0.47225457795386,0.582400588032145,0.364286930723624,0.42704829786505
"CISH",0.0650851411639519,0,0,0
"MAPKAPK3",0.138908205729611,0.0768564297602727,0.788560133088719,1.27678410921778
"ACVR2B",1.17052498656624,1.30907400353597,1.09171468561346,1.69443406164646
"WDR48",2.13367587834034,1.83460897665757,1.97255520387129,2.32391567421811
"COMMD2",1.32905825410249,1.42684020331273,1.44003181701357,1.69831186958722
"GORASP1",0.758008381949281,0.62087686245258,0.72081226923249,0.589444151946476
"PEX5L",0.142009829856315,0.0397420072784791,0.00656975331631574,0
"RRP9",0.303901247258456,0.301946731714102,0.130828163840554,0.435299805232457
"ABCC5",1.50602136721026,1.42871804592701,1.66029217297381,1.62792485100882
"ABHD14B",0,0.0936844348907471,0.382360902699557,0.132342381136758
"EIF1B",2.20309442394185,2.7805343407851,2.66711083325473,2.50122633150646
"ABHD14A-ACY1",0.176788723974858,0.342078164219856,0.247967072508552,0.0485047698020935
"ARHGEF26",0.239790058923217,0.231968230926074,1.14988133040341,0.831823370286397
"KLHL24",1.07880957171602,1.79590466160041,0.899352234195579,1.10445202248437
"PLCH1",0.0309496370126616,0.409695625305176,0.90380352193659,1.74894695196833
"VIPR1",0.00298186152611139,0,0,0
"DNAH1",0.0971870121528517,0.0855042200822097,0,0.0694573436464582
"SSR3",1.58322433480677,1.62216531829192,2.26821376654235,1.99231401085854
"ZBTB47",0.0128660067072454,0,0.0146980515935204,0
"TNNC1",0,0.0351529236023243,0,0
"NKTR",2.51524719764602,2.23952571933086,2.52497261762619,2.59613335984094
"CLCN2",0.280452716463017,0.261513464725935,0.130336554213004,0.342699448977198
"FOXP1",0.191365128699339,0.690431511746003,0.989355339245363,0.527234755456448
"EIF4G1",1.16351829890935,1.0306076579369,2.19434371861545,1.7432038007038
"SPCS1",2.2763282226504,1.49250515435751,2.40363243493167,2.03123714029789
"NEK4",0.963235128319488,0.466287918961965,0.883896208622239,0.752375014126301
"SLC4A3",0.102090183294044,0.199428429970374,0.269145185297186,0.194748197283064
"INO80D",1.28797931519319,1.1582957139382,0.690658656033603,0.83237772328513
"EEF1B2",2.43809481161945,2.12749288345759,2.86312641338869,3.39808716092791
"ADAM23",0.361534259791644,0.390877244564203,1.0620418028398,0
"DGUOK",2.23522489138369,2.11254924535751,1.87310216643594,2.25042146444321
"MOB1A",0.965078038286488,1.25484592352922,2.47254373810508,3.45050147601536
"KANSL3",0.676423861311292,1.1616309554531,1.41651947389949,1.2633756590741
"LMAN2L",0.432143743308085,0.904951235422721,1.14100727709857,0.847692596060889
"RTKN",0.0558602719936731,0.124130074794476,0.551224837248976,0.344300270080566
"TTL",0.478012081024782,0.78595357044385,0.577434787696058,0.442279260073389
"PIKFYVE",0.894904306474722,0.742017620458053,0.486784685741771,0.553417238805975
"KCNIP3",0,0.0317101868299338,0,0
"FAHD2A",0.763544759941551,0.581074023476014,0.620910316705704,1.1440750424351
"NCL",3.32481418184514,3.80643244890066,4.0403876954859,4.23885005712509
"ACTR1B",0.649369498468795,1.64897113465346,1.92615501447157,1.43101550425802
"SLC35F5",0.971629183809712,1.13572118775203,0.956137678839944,1.0701927287238
"ACTR3",1.49009091983426,1.73135117441416,1.82847038182345,2.93522344316755
"STEAP3",0.0301308092081322,0,0,0
"EPB41L5",0.957985012598757,1.11836380798083,1.58347721533342,1.47954789761986
"SF3B6",2.31888390037249,1.70453567688282,1.62876284664327,2.43817751748221
"TP53I3",0.0176254657079589,0.20228451031905,1.26667007803917,0.507205503327506
"DNAJC27",0.700560904898733,0.247666789935185,0.281780050559477,0.475790215390069
"STAM2",1.00644375805585,0.736344832640428,0.542779142206365,0.967414898531778
"OTOF",0,0.00793620829398816,0,0
"GPD2",0.0143794625435235,0.0734356045722961,0.371502897956155,0.778690423284258
"CENPA",0.00504499392689399,0.0385506657453684,0.125624288212169,0.121333816221782
"ACVR1",0.0325559119008622,0.208701005348792,0,0.0742429069110325
"TANC1",0.0139947283380436,0,0.991244618188251,0.369391100747245
"SLC30A3",0.0114185157811867,0.00674276741651388,0,0
"MPV17",1.4709239076331,1.11215353699831,1.86183606494557,2.12780216974872
"GTF3C2",1.07306785487904,1.29695427417755,0.32504470104521,1.65061500562089
"EIF2B4",1.43461403306925,1.34368843585253,1.04131562601436,1.46736291263785
"NRBP1",1.91362522064515,1.46444638130757,1.5745014927604,1.84342418717487
"FNDC4",0.0607692126957875,0,0,0
"PSMD14",1.5712999102642,1.2894029124425,2.77928230166435,2.02700777138983
"SNX17",1.36199257424418,0.660245370979492,1.54646134376526,1.53767595972334
"ASB3",1.82922971136165,1.96378845778795,1.89796376770193,1.64700394336666
"PPM1G",1.65391345209671,1.67021918354126,2.29158983447335,1.89756993097918
"PDE1A",2.45535980980351,0.580526764576252,0.286585488102653,0
"REEP6",0,0.30957319186284,0.263599059798501,0.590237017188753
"PCSK4",0.00570534760097288,0.0278469576285436,0,0.0441485430513109
"APC2",0.690206292384076,0.697553279308172,0.235512616959485,0.548735822950091
"RPS15",2.95721184082751,2.89845117697349,3.65146791934967,3.62433675357274
"GCA",0.678397996526844,0.346688442505323,1.49730094725435,1.61637880972454
"INO80B",0.15112793220664,0.0061348292690057,0.169972070238807,0.0803860085351127
