"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell","unassigned.activated.T.cell","unassigned.resting.T.cell"
"TSPO",1.76912157558397,1.64068585714104,1.51634400383277,1.42986838535287,1.0370148533269,0.88305201626464
"RASD2",0.00670988909595853,0.00595161593339751,0,0.00332159204416945,0,0
"TTLL12",0.212229494307898,0.115495773665669,0.0613146331724948,0.0614810344791441,0.0947324401453922,0.0765255473604138
"CBX7",0.408070993615832,0.516424847208275,0.50012256705091,0.571406330966059,0.445308477000186,0.378759208141557
"PDGFB",0.00128006826911499,0.00153502078112246,0.0118684698903446,0.00930033587806014,0,0
"CABP7",0,0.00105514348651496,0.00127166896156588,0,0,0
"RPL3",6.00403800602219,5.65642398675682,6.16343167464837,5.75083611484894,6.09122175417448,6.04380609845155
"ZMAT5",0.279772450511526,0.286509305338564,0.15580879337652,0.200488804334185,0.0430248260498047,0.0815875482239179
"RBFOX2",0.00842771660001123,0.0105356995384497,0.00662241800306325,0.0066247280910454,0,0
"SYNGR1",0.00962662035566475,0.0795962701690457,0.00706616017284844,0.156169352527123,0,0.026708449293303
"TAB1",0.0333105530091986,0.0620095984919786,0.0663779588248351,0.0730761274152148,0,0.0294296213444447
"ASCC2",0.599476884545188,0.576923153658009,0.390735173011326,0.368056447939113,0.578044294056139,0.391950674505042
"MTMR3",0.0847790274906206,0.0932663923731601,0.0765065235833135,0.111756566275527,0.0831123176373934,0.111140289562661
"MIEF1",0.246839789687776,0.231075275782964,0.143481031144462,0.13262965212963,0.214497302707873,0.202627938865815
"APOL4",0.00131802251106912,0.00145762719501003,0,0.00226747641257401,0,0
"APOL1",0.271538672877633,0.194534770258308,0.0952247304697547,0.120651668150334,0.0787656056253534,0.0877518333844691
"PNPLA3",0.00152327205217432,0.00100118690599349,0,0.00124031206540725,0.037668177956029,0
"MYH9",0.75433740559336,0.914504846486215,0.695605238926224,0.884708062752646,0.523855023635061,0.438933454103918
"CACNA1I",0.00178830189591878,0,0.0154598931121319,0.00687740904338822,0,0
"SAMM50",0.361367005263082,0.38601066903453,0.230645725883278,0.259627878468379,0.242499620036075,0.102152842003227
"TXN2",0.766259489610107,0.70216489981367,0.497761537357149,0.447675631038393,0.442868762267263,0.364902081905595
"FOXRED2",0.00856995642696194,0.0065462685110581,0.0104441176548645,0.00695928150934425,0.0359665544409501,0
"GRAP2",0.488150222158408,0.769137348861151,0.430386487138125,0.646556728106732,0.38384959321273,0.290648210768732
"EIF3D",1.70097551547814,1.44788537592544,1.50516589908137,1.19576670068256,1.24728055000305,1.02343456697144
"TNRC6B",0.844853139140061,0.756689596665365,1.42863228632677,1.22318367298628,1.43623125678615,1.77319086318048
"SGSM3",0.0356450597264823,0.0368016488488196,0.0238011951338702,0.0326718001094127,0,0.0279424270527475
"IFT27",0.269265549205736,0.31455388909808,0.185234853822526,0.226870486232738,0.327413365715428,0.268493666744872
"PVALB",0.00143641001999048,0,0,0,0,0
"KIAA0930",0.063685610567267,0.0952179964563156,0.0436971821101512,0.0900386886159926,0,0
"NCF4",0.123516529543016,0.112859457881007,0.141444721212409,0.158993616417324,0.0428923054745323,0.0824387185525574
"CSF2RB",0.0182541742868274,0.014994730701798,0.0133520534833801,0.00330083087899305,0.0428923054745323,0
"SLC25A17",0.196809576366865,0.163809763476677,0.103613528057234,0.115033013305595,0.117785205339131,0.0255791196887125
"FAM118A",0.340531145570498,0.339111273412529,0.541096624679489,0.489963226054009,0.201528416181865,0.637402688096834
"KCTD17",0.249693425027517,0.262748216214891,0.109574772806551,0.138605236827555,0.115672969818115,0.154067778747354
"ST13",1.90334294134478,1.43463115216899,1.41129991244667,1.10468787599594,1.34726762771606,1.09068384106527
"IL2RB",0.918743074872069,1.31990694410637,0.400389067865821,0.728774259448878,0.32555281488519,0.221964484093173
"RBX1",2.47519380782989,2.69539970588844,1.6635290796193,1.87606046586986,1.70907633430079,0.866891448129744
"EP300",0.270590371936485,0.313240443292375,0.238369210835981,0.287310871384021,0.275421290648611,0.329439084801898
"L3MBTL2",0.212528129388633,0.165507186148035,0.117716035614546,0.0904268456281183,0.117350189309371,0.0795901269720705
"CHADL",0.00207176992403878,0,0.00124660710143536,0.00227084645452037,0,0
"RANGAP1",0.331334515045943,0.250537252855461,0.173520036975847,0.149714832961038,0.123039112592998,0.106913268966163
"ZC3H7B",0.13616025934782,0.153650982395888,0.0819266327679415,0.110539330240832,0.148831733904387,0.0767877805953058
"PHF5A",0.965590786645344,0.919169157793374,0.438202468905688,0.458474964720544,0.404899298517328,0.345030981422271
"ACO2",0.548685692742925,0.52695859142484,0.316483179833907,0.308038873606398,0.410777169779727,0.28715085503239
"POLR3H",0.381628365932663,0.252385363756512,0.128451163482539,0.0988323054927126,0.122840881347656,0.112081617316944
"TRMU",0.209070105896535,0.213034628224333,0.138314447967484,0.153025904560922,0.0804048287241082,0.142872499939579
"PMM1",0.213453051602666,0.228617816015304,0.171468783265378,0.202560113545964,0.123506209724828,0.0798638363012531
"DESI1",1.03673901770732,0.879608968394486,0.259434502744025,0.301977928592053,0.420398860228689,0.21152006059685
"CERK",0.326062168548399,0.317584173114256,0.338448129145854,0.290117468665831,0.239445666262978,0.350370362301001
"BRD1",0.052747859416198,0.0877253038799343,0.0605357747003411,0.0715944360415237,0,0.0290322943821849
"ZBED4",0.0704709051596776,0.0736023829610304,0.0383397368128846,0.0399319236269195,0.117157890922145,0.0274474188785425
"MLC1",0.00180903589611275,0,0,0.00118464165044212,0,0
"HDAC10",0.14655459882993,0.158609655135041,0.153612011248858,0.20708673953579,0.211243724822998,0.215934622207744
"KCNK10",0,0.00109389988421595,0,0,0,0
"ABHD4",0.0374346206239901,0.0440690495460676,0.0271158490341131,0.0362674945016409,0.0816253034692062,0
"KHNYN",0.226117616702497,0.231622161128413,0.12683799078903,0.174180981120851,0.0393397808074951,0.124193692367349
"FKBP3",0.685815352354757,0.706453327008428,0.443446595049555,0.480856928849802,0.314266159659938,0.373319985882548
"SDR39U1",0.242560998394341,0.236977343932668,0.1878220915279,0.20239415474777,0.289914153751574,0.0940869414566347
"CTSG",0,0.0013175823380999,0.00406614735866251,0.00329438804610374,0,0
"GZMH",0.164579969671599,1.56113566840114,0.043816242417823,0.73242877635226,0.0890010381999769,0.0602588397544502
"GZMB",1.79128805333415,4.98824811281271,0.294839517912438,2.004576241478,1.57626300610994,0.563734904231641
"RBM23",0.804447118104616,0.806456172735847,0.618376994315358,0.696125344506011,0.824914972405685,0.559817670975756
"PRMT5",0.234924923333626,0.218277244561881,0.0923641938722368,0.0768915265035328,0.345221378928737,0.116506646943572
"COCH",0.203111130002167,0.28767694455495,0.206090945439518,0.238802316498419,0.203394919947574,0.279972785271254
"AP4S1",0.121935489859415,0.10709258240072,0.0582050008554969,0.0615081313720271,0,0
"POLE2",0.0661195041672846,0.0629759741887775,0.0447531448157475,0.0546863485654099,0.0402839986901534,0.0809996144083522
"VCPKMT",0.14576199285562,0.187006008784775,0.0858934758944015,0.0988052760523894,0,0.128769146516019
"SOS2",0.0843273176427929,0.134200549355304,0.132229771057474,0.17887077909092,0.0839042061253598,0.0892377059731708
"CDKL1",0.017761448568247,0.0263951260041152,0.0141021326843353,0.020218671607339,0,0
"NIN",0.203603595660542,0.222361917921047,0.176017269804345,0.230540161716108,0.20539917443928,0.0570093465331417
"PYGL",0.00434919721360045,0,0,0.000932461527967783,0,0
"TRIM9",0.00131531177718893,0,0.00243436342701787,0.00106405450407731,0,0
"PSMC6",0.88916061216692,0.86555820903187,0.525315911103056,0.500185248937259,0.423622427488628,0.286221081778507
"GNPNAT1",0.254690980225937,0.174319425719467,0.0539395143948483,0.0739508268523554,0.103690041993794,0.0764591197839519
"DDHD1",0.61634043401621,0.515062601123024,0.251461757708119,0.342836645002213,0.600562625182302,0.274625554180785
"CDKN3",0.0335491848184313,0.0314840221125477,0.0188651850820579,0.0219921133323548,0,0.0582891022598983
"CNIH1",0.807279538459028,0.670656673073569,0.69724286050546,0.515412022313931,0.407712469602886,0.531471721277941
"CGRRF1",0.214747428593465,0.255807117401455,0.196609819534018,0.236117951084814,0.117321762285734,0.238215035240122
"ATP6V1D",0.324401978284977,0.389686375706639,0.172873583591615,0.23542169031877,0.177304431011802,0.168542738728875
"C14orf105",0,0,0.00148681187732774,0,0,0
"PLEK2",0.0155548682672113,0.0121417025625207,0.0130145717864422,0.0116524911853483,0.0402332406294973,0
"PIGH",0.308522073415813,0.301067262438673,0.138964821501828,0.197722808752264,0.264358083825362,0.160369311403108
"PSMA3",1.53135386585768,1.47852006200171,0.72880207552718,0.787640486111229,1.0315478500567,0.616165013921341
"VTI1B",0.718522015930845,0.779173049046167,0.434768961480499,0.535393928684144,0.329356544896176,0.296235199742669
"TIMM9",0.618239079469151,0.457014619854826,0.29390163845028,0.203535535458378,0.237450998707821,0.194071083260863
"GSTZ1",0.033088084248299,0.0369348887422776,0.0464842964098784,0.0405151578955494,0,0.0506031273195408
"KIAA0586",0.103211531179816,0.0771300179175596,0.0822161320717104,0.103233542417898,0.120155028293007,0.0871809376966233
"TMED8",0.086233865956255,0.102275466449696,0.0574578178812984,0.0569447024323273,0.0256986392171759,0.058616065338954
"SAMD15",0.00156221086787745,0.0013957995066491,0.00402197664982067,0.000875558002629385,0,0
"AHSA1",0.940479562069753,0.786254141498451,0.395120050885727,0.395550582523122,0.25325823583101,0.322252739195856
"DAAM1",0.144869879045934,0.225741939578623,0.206186301215844,0.315194296743468,0.121741648724205,0.173631532080222
"SPTLC2",0.113560888662641,0.19497560371506,0.110929660635372,0.119299965904721,0.0369203291441265,0.113610517258612
"RIN3",0.116528793711044,0.346883714548507,0.108441340237469,0.175257997076064,0.0912632540652626,0.116716637707397
"LGMN",0.0538343342638232,0.0120951146935698,0.0251836345407469,0.00856570272281896,0.049147912075645,0
"ALKBH1",0.0769892837805274,0.0709377906629987,0.036565229192619,0.0397136645993758,0,0
"SNW1",0.809444925187515,0.819597520520739,0.488627804606152,0.519487226321849,0.616069868991249,0.420514141953232
"ITPK1",0.141595679825145,0.169623739905094,0.0659760244272458,0.111977362424432,0.0793014953010961,0.0317787228014645
"DHRS7",0.793279715336998,1.20001626478967,0.741513108192269,0.99335689011666,0.501236084887856,0.609792602142232
"PPM1A",0.435457826502324,0.420456532956767,0.30151074805607,0.347548293219736,0.396150684356689,0.271584621211826
"SIX4",0.00129645867475162,0.0015998368886248,0.00391703370325503,0,0,0
"GALNT16",0,0,0.00100398412526229,0,0,0
"ASB2",0.247777561436863,0.334912203714077,0.0968050507956817,0.177941400769893,0.246231628719129,0
"CEP128",0.0319087260669972,0.0506374429618094,0.0454075158851504,0.0620518495031565,0.0415017981278269,0.0493288152169861
"ERH",2.47170703926894,2.33302469848588,1.50554647578882,1.52616782186979,1.28886459752133,0.923410183631334
"HIF1A",1.39176361655804,1.47139038158022,0.550698665752734,0.624864924273673,1.11829901243511,0.484943922734101
"SUSD6",0.312231546270685,0.379372833112576,0.129926250906216,0.147828888771009,0.0835594327826249,0.0553937214332939
"SRSF5",2.38734854445936,2.30330169051137,2.38177695922928,2.1825444033865,2.18657005711606,1.97597164275662
"SLC10A1",0.00197931785987473,0,0,0.00128926940623735,0,0
"EIF5",1.39147608555511,1.24757808936102,0.959658387494634,0.920362081611038,0.619355279520938,0.662386598203006
"SLC8A3",0,0.0012525459829487,0.00104115799807773,0.00127102819398499,0,0
"DICER1",0.239283515297278,0.240662670814412,0.167807659596988,0.177311709502549,0,0.0530636710608566
"ZFYVE21",0.188948562333996,0.232725388590415,0.14443181668717,0.170371749739433,0.167704672562449,0.0536154772611272
"MTHFD1",0.166505146555629,0.145475268164272,0.0706616983010914,0.0740225902699893,0,0.0859135109306182
"TCL1A",0.00135798088781652,0.00154909606355319,0.00115655703048275,0,0,0
"ZC3H14",0.204626779813569,0.190691493214475,0.148749086759318,0.141808385984048,0.0880034948650159,0.0840950140217007
"TELO2",0.115685933055868,0.107767809176165,0.0368870453537997,0.0657517210336003,0.122516476480584,0.0517590429958881
"PCNX1",0.287454921190509,0.309611095505543,0.252300482474969,0.252072247369852,0.09499141793502,0.148564994735206
"GSKIP",0.286751692606473,0.291708901849025,0.188728325304336,0.206180820338659,0.147208914003874,0.183918944941271
"VRK1",0.296657798209698,0.205001907682099,0.149423723645808,0.152219701653757,0.268822461680362,0.222366291404571
"PSMC1",1.1952460976604,1.23284417151207,0.595073862491274,0.614384213496706,0.500128000660947,0.45048802010965
"PAPLN",0,0.00291582727352379,0.00113355253160614,0.00363084306627844,0,0
"RPS6KA5",0.722196361240689,0.691871971640755,0.53545132934512,0.42978742662127,0.767892656828228,0.37062492146588
"PPP4R3A",0.699520949877336,0.702760159669809,0.516713526861827,0.552408814466154,0.611844441765233,0.355302018607223
"C14orf93",0.0206027383222402,0.0190571361850055,0.0220301569915508,0.0361943777945789,0.0395525857021934,0.0273245901069385
"PSMB5",1.08729541391901,0.910841803704474,0.440760742282011,0.463756835112266,0.511917340128045,0.2568459366792
"YY1",0.812645481021129,0.846722526616188,0.741850872312545,0.771844690052204,0.740951693685431,0.553365856209057
"ACIN1",0.452885638988204,0.398634414577005,0.264532395601669,0.295584500644106,0.192859998502229,0.13587685239395
"CCNB1IP1",0.155062097043505,0.142693873825584,0.124502686039728,0.117208375238302,0.107170973326031,0
"TRIP11",0.23862151948118,0.264942853794226,0.19658732731397,0.217677649980426,0.209604549407959,0.108287742473935
"APEX1",1.05440791748535,0.789735054500538,0.562969964804109,0.466871526163003,0.570076724102623,0.377990772260115
"PABPN1",0.564409784457928,0.650193759893852,0.438848600539806,0.435452372096109,0.363831783595838,0.38264648386296
"ARHGAP5",0.160817756595121,0.110391792440335,0.147895059198647,0.114978865565719,0.0790713285145007,0.208412220014022
"CINP",0.371739263433552,0.355343897738049,0.202005178063345,0.221160461544164,0.167380252637361,0.192831597872228
"DHRS2",0.00281097260137068,0.00144604242826427,0,0.00109476495773256,0,0
"SRP54",0.543909030374228,0.598814115652088,0.307819586082436,0.341945752928005,0.289442268170808,0.227063188616861
"CHD8",0.193743691021183,0.189108584294567,0.119469413814411,0.17489056717958,0.179867086912456,0.191880032520166
"PCK2",0.341998197006807,0.316526952051437,0.0861726415327787,0.0789996105779112,0.0789983849776419,0
"KIAA0391",0.021245482048481,0.0211320811480134,0.0230298957279207,0.0186689520643647,0,0.0504803161493084
"DCAF11",0.41598442444823,0.417884419761111,0.272114371793548,0.315049452751507,0.432000428751895,0.298643801836359
"PSMA6",0.189836407272851,0.139270919152041,0.104409856736006,0.112077276977511,0.0428385885138261,0.0580679938297144
"NFKBIA",3.39056411825883,3.48767956227713,1.49917795351268,1.48730262779047,2.53374534155193,1.02519853323098
"EMC9",0.186425195218816,0.19424090318544,0.103832271910205,0.112734224035568,0.0473997818796258,0.0890958933222214
"PSME2",3.31917179562621,2.84126128792962,1.70521552355772,1.72861923098241,2.27909791846024,1.26062004998226
"BRMS1L",0.0871432419082942,0.0754530654480709,0.0556458990003803,0.065051344152889,0.152064639643619,0.0581291537956903
"REC8",0.0335233982800836,0.0515533888359964,0.0392918118139736,0.0523795838742488,0.0379317208340293,0.0601815569320781
"TM9SF1",0.097597923353352,0.0991485535699119,0.0920777042561446,0.0648248122377042,0.0380457777726023,0.0274512943805464
"SEC23A",0.367860211907645,0.422631980586092,0.309954329428183,0.342835141506925,0.406232801236604,0.188896664037
"GMPR2",0.17702439080208,0.196019362614582,0.190062875164122,0.200466616536595,0.111935660713597,0.128560605465166
"PNN",1.08133287280723,1.02052309265488,0.812809859631979,0.879139554037248,0.993362215945595,0.425573696226082
"RABGGTA",0.254784004470644,0.182008788913139,0.125260223373449,0.0958000398896192,0.0896747338144403,0.028713981577214
"PLTP",0.0129604547599681,0.0285307406081227,0.0152703960115504,0.0147771038682966,0.0393397808074951,0
"PCIF1",0.277911619411474,0.285751565167652,0.233343457002199,0.266462062704667,0.204929311651933,0.106470872891829
"GSS",0.248740926452556,0.26189270351001,0.151575990321036,0.177813674858371,0.198832996268021,0.12620584436711
"MMP9",0.00473752060263552,0.00502357960146676,0.00694585591802416,0.00115265512940538,0,0
"TRPC4AP",0.32756355430403,0.352993665228737,0.190506386051235,0.30278339383113,0.363706084301597,0.16769167880884
"PYGB",0.0998137403003387,0.105395678499436,0.0792807864318229,0.0951924589823154,0.0661552629972759,0.0301917735362213
"ABHD12",0.223058129883871,0.200879886521766,0.115519650322597,0.16891069238392,0.270074267136423,0.0235587974522738
"PROCR",0.013420692550613,0.0224071229921913,0.0254966321481515,0.0352620967147795,0,0.0268978848553344
"GINS1",0.0120353320002015,0.00253034212082075,0.0032015692010289,0.00348142257258274,0,0
"NINL",0.00961900490795911,0.0179420001742428,0.0147801860051969,0.0119229812656551,0,0
"CD40",0.0163924761390782,0.0432658325287964,0.0101704890838207,0.0201519348780123,0.0430856403551604,0.0212686093861625
"UQCC1",0.0902537335907036,0.0887649876488313,0.0572286017677655,0.0710387864936077,0.11170597076416,0.0767909248403255
"ZMYND8",0.103045567261469,0.127112724623289,0.108537688301297,0.137245837950354,0.0967012455588893,0.0856098232653317
"IFT52",0.112125441695005,0.135015944689762,0.0948487440533601,0.0953129717800121,0.118598195126182,0.0918348555596883
"MYBL2",0.00189361930554766,0.000951321380621624,0.00139521394887556,0,0,0
"NDRG3",0.104147092537392,0.12112029752939,0.152445062276411,0.177259622908888,0.0764752739354184,0.0826241634036071
"SLA2",0.182310199172462,0.382445600314356,0.151489936833688,0.551501191427421,0.115678674296329,0.212523098760003
"C20orf24",0.954102486116503,1.09331281570534,0.546985987614745,0.766394215917401,0.783349082344457,0.301296304536346
"NFATC2",0.359261597399151,0.418683977931788,0.208891412210417,0.284813961375008,0.22826116210536,0.340829121186429
"PABPC1L",0.0254965807173628,0.0441283447858277,0.0383592555798048,0.0396310028163523,0,0
"STK4",1.42974649086422,1.42792739246159,1.60745632263922,1.50363253117613,1.48569849164862,1.53129671084001
"ADNP",0.254466698257477,0.314048183573351,0.275093544746579,0.31095701637452,0.122016721022756,0.255573322308944
"PFDN4",1.19398669582151,1.00483267865389,0.713813962435302,0.679666182333247,0.888998157099674,0.539689521661541
"DOK5",0.00143517584615564,0.00192809444376372,0,0,0,0
"CSTF1",0.25685926350571,0.250543191754439,0.16559101221448,0.188193933185808,0.149808178449932,0.199813197923187
"BMP7",0.00112517133723349,0.00531125562873917,0.00115094289535456,0,0,0
"RAE1",0.206526561632219,0.266174527917875,0.136748387720801,0.1506311397087,0.0379244051481548,0.138480359275869
"TPD52L2",0.373991700536485,0.321140672793141,0.182280903287532,0.176355310720505,0.2313888850965,0.202912868269338
"DNAJC5",0.241324279985221,0.210451851937439,0.169704466354502,0.185852222681117,0.0419662927326403,0.0601020243343891
"NELFCD",0.504296436131872,0.414760339100357,0.303537230575683,0.351970591865487,0.282832253606696,0.247574473387443
"CTSZ",0.207065586663831,0.231862326463064,0.130678814671386,0.154267350964318,0.118470003730372,0.0859908849600978
"PRPF6",0.674846116064536,0.559272482966259,0.459421649659477,0.407689384395511,0.28078650173388,0.362735881101365
"TUBB1",0,0,0.00227054076453242,0,0,0
"PRELID3B",0.937341550294642,0.84140310719784,0.399702493082775,0.443282021711878,0.332358791953639,0.367501226847604
"MTG2",0.156938271755771,0.162272876481115,0.0718393243346295,0.114666544841549,0.118254581250642,0.0613525697848941
"PSMA7",3.74286304575833,3.7442340902747,2.4706977515828,2.76614449368288,2.91548420253553,1.86242545051063
"SLCO4A1",0.118641668056155,0.152617380547164,0.0610703313552862,0.0723968721650099,0.0256986392171759,0.0908381090868239
"NTSR1",0.00369361477311789,0.00421242787810027,0.00363432936863444,0.00743079350705102,0,0
"MRGBP",0.27550903054361,0.301583607542255,0.187530102981933,0.206207238826884,0.128475663536473,0.13609019061863
"TCFL5",0.0166479978546974,0.0128593387915261,0.0100971180059841,0.0212985299085414,0.0428923054745323,0
"DIDO1",0.259544243911151,0.260374554337768,0.182011814104746,0.213946820670275,0.284981835515876,0.162053436240894
"GID8",0.508346269783562,0.571202424802572,0.396450505369242,0.377675565189179,0.264396030024478,0.426709280718093
"SLC17A9",0.0137421204715561,0.0368120164128404,0.00574413993487851,0.0133188617771812,0,0
"ARFGAP1",0.135927142846843,0.148264980046593,0.089076214626377,0.0864592017305655,0,0.0319229484404494
"AVP",0.00132223974257723,0,0.0024392800668882,0,0,0
"EEF1A2",0.00242123505231172,0.00270207742949826,0.00613142217478167,0.00349490582925004,0,0
"PTK6",0.00309410638660117,0.004147728633641,0.0092800402506507,0.00539467980539127,0,0
"GMEB2",0.0953705782128054,0.0801553358284872,0.0692126833405414,0.0605823284676722,0.0389030305962814,0
"C20orf27",0.594244160858958,0.453537220431732,0.265017909626252,0.244926466859942,0.221301781503778,0.197658209192673
"SPEF1",0,0.00492031290702884,0,0.00540803024013849,0,0
"CDC25B",0.233359017518813,0.181057304792867,0.737564800742618,0.466521975361249,0.246939079385055,0.611631171015285
"ISM1",0.00132692034534295,0,0.0011016974466601,0.00103625334612969,0,0
"RNF24",0.284399333651837,0.272069981000332,0.287556716996965,0.268408254098734,0.178936373560052,0.259214604460953
"ARFRP1",0.454856791823306,0.446007106821341,0.266434952472982,0.278834477789828,0.283156874305324,0.181643503624321
"NDUFAF5",0.0878198698080374,0.117100294860364,0.0363801351051851,0.0663530423577272,0.126628361250225,0
"TRIB3",0.284303428606138,0.322459077914955,0.0654978178885041,0.0824386164810902,0.207239856218037,0.024878932325632
"RASSF2",0.15353898724341,0.170430779906374,0.0965193351083393,0.0905934864945281,0.0379134454225239,0.0879115882335893
"CSNK2A1",0.465821075667892,0.481927934653396,0.231651168905067,0.242812390570254,0.246134780582629,0.19386105889442
"RPS10P5",0.0131836322240017,0.00541523673027205,0.00456481357329622,0.00760399149497901,0,0
"CDS2",0.420485458167226,0.527854301372365,0.343164000037028,0.418317599697406,0.310231381968448,0.307709009055323
"HM13",0.823540938243202,0.800227503530943,0.444274829319636,0.484586899019789,0.572095173283627,0.493115719532807
"SNPH",0.00818901187052224,0.0131758864800535,0.019983932033979,0.0205063057003268,0,0.0292790624119291
"MYLK2",0,0.00136708953672118,0,0,0,0
"SIRPB1",0,0.00153751469137681,0,0.0011274757856488,0,0
"SEC23B",0.303548302845226,0.337696167841629,0.122949175950416,0.165862528018543,0.169256263030203,0.181838819644595
"FERMT1",0.00453519761051365,0,0.00223914158475094,0,0,0
"PLCB4",0.00219462053738516,0,0,0,0,0
"MYL9",0.00236872922153829,0.0112999549862528,0.00716931930125889,0.00258279227463371,0.0385973001781263,0
"HCK",0.00459297510090346,0.0016290192028985,0.00125938124699493,0.00116302026758427,0,0
"TM9SF4",0.173798895459312,0.140827470089323,0.0886086180712006,0.100226355949487,0.205537078255101,0.109435436709615
"TLDC2",0,0,0,0.00126904786153887,0,0
"CRNKL1",0.204337304611129,0.196487861063013,0.153201649107329,0.162680389220975,0.25245189666748,0.255481535956364
"POFUT1",0.110039522656274,0.0724378063950307,0.0311724882725271,0.0353219792152536,0,0.0228954513601009
"SAMHD1",0.528561042464868,0.332008074625852,0.412254208855586,0.239300196843896,0.398558970501548,0.354808124119803
"KIF3B",0.131153884164865,0.157412913875963,0.0719627715600143,0.0819409448865596,0.208760118484497,0.112835140036257
"MROH8",0.00817336245011153,0.00844373245734466,0.00494748871311382,0.01309076408623,0,0.0252428230823286
"NOP56",1.27896223342365,0.984167337567363,0.595947234782024,0.489205553072625,0.526664603383918,0.493170479000015
"MANBAL",0.20532609799626,0.212201116971634,0.116194824780742,0.105847827064305,0.144189061616596,0.0232615982926132
"IDH3B",0.70664259134611,0.75798548785486,0.413588141300847,0.457367042634601,0.43742047109102,0.275253308699435
"MAPRE1",0.839619118158588,0.868243139493006,0.436872096802255,0.443581475088057,0.309156071512323,0.399540318738694
"JAG1",0,0,0.00251638243116728,0.0012026153511583,0.0418900941547595,0
"CDK5RAP1",0.203996594181821,0.195172463280072,0.158333989287041,0.155794462047093,0.207714693169845,0.0987658516672634
"SNTA1",0.0448053533599284,0.0619654584070746,0.0473079793985238,0.0920038693782327,0.0868294715881348,0.0554753821968232
"OXT",0.0165532846013164,0.037423103947935,0.0376757270361365,0.0153826489151153,0,0.0261777167352254
"TTI1",0.0824891693713505,0.0770980720743662,0.0412449793915515,0.0518859151114395,0.0765755653381348,0.0874448430618184
"E2F1",0.0616787706308754,0.0830406385849868,0.0852913426766175,0.0878521177056828,0.0256986392171759,0.187514132301279
"RPRD1B",0.105186217611508,0.111970877727272,0.0792899785106825,0.0853845160852968,0.084991118782445,0.103330453770273
"PXMP4",0.0846378904247428,0.0773949336067117,0.0746041890351448,0.0831691766223407,0.0384652187949733,0.0983889598974445
"CHMP4B",0.991670856918281,1.16138124555799,0.607191947277971,0.629592735532466,0.511161402652138,0.451328480803727
"SLC32A1",0,0,0.00112166109773302,0,0,0
"CST3",0.0282741378667796,0.0426305786049745,0.0351321870875509,0.0574242824457898,0,0.0248322854906121
"ACTR5",0.117859151948899,0.107777305633778,0.0368383949604548,0.0767174322370234,0.125620432903892,0.079677516181997
"WFDC2",0.0671114911951324,0.0612747027246996,0.0535656315645269,0.0573559420121007,0,0
"AHCY",0.364068984203848,0.225186068009292,0.183850676425874,0.0826557177526113,0.18475281313846,0.0765174875323404
"PPP1R16B",0.261829488095886,0.403773861863905,0.181145786406552,0.269204017590887,0.109666922217921,0.255977989043165
"SPINT3",0,0,0,0.000937912829779257,0,0
"FAM83D",0.00294679616715532,0.00352617454289192,0.00851142148778095,0.00106115806673837,0,0.0274512943805464
"EPPIN",0.00600332319285614,0,0,0,0,0
"DHX35",0.034428960376476,0.0375859470323502,0.0141118108770322,0.0192327273829438,0,0
"DNTTIP1",0.256291986413514,0.260409580702758,0.182056334314451,0.208829519941922,0.31517656978808,0.0613224858405606
"MAP1LC3A",0.0997477795701404,0.0977083684711201,0.0349368650254356,0.0529250192081903,0.162847516411229,0.0286251522550647
"PIGU",0.100552599897784,0.0860825304809328,0.055643348547958,0.0519558483306526,0.0855445485366018,0.030150608728396
"TNNC2",0.0183837228631709,0.00612823807414453,0.00746088508438501,0.0061645513559257,0,0
"ACOT8",0.167760447186169,0.187009373102556,0.12576181681639,0.145604722504876,0.0379244051481548,0.0826454434618854
"APMAP",0.54154453924432,0.882463298201361,0.367777592326305,0.656109505010032,0.642550531186556,0.251622038399613
"CELF4",0.00361595379843354,0,0.00617394329980635,0.00538995496549316,0,0
"ZNF516",0.00266852633735476,0.006564346789515,0.00599934724148699,0.00881582608097969,0,0
"CDH20",0.00147890780107938,0.00175377142489256,0,0.00228365561659705,0,0
"ADNP2",0.0613316520560106,0.0767859999758115,0.036745916619664,0.0542364380524151,0.0413413047790527,0.0228954513601009
"RBFA",0.249697172876205,0.218272548274978,0.119669596856323,0.110720476424633,0.154247027949283,0.0824581920700585
"USP14",0.762593103068319,0.703642709720474,0.322624680525764,0.357904462937886,0.451053353359825,0.318705659584711
"VAPA",1.91438675491845,1.72944089006539,1.22496454827525,1.23748020286767,1.3376460025185,0.898012897312241
"METTL4",0.218485015844133,0.205297469593572,0.106331054261248,0.117131394555533,0.211342219302529,0.116782463636974
"LPIN2",0.670016123860158,0.403629052279583,0.35485357234436,0.336630050013244,0.506963539123535,0.158976708482576
"SMCHD1",0.94975434429286,0.811841134499865,1.16193038488806,0.843638031839714,1.07370721164503,1.05259993412351
"MYOM1",0.00697387449078889,0.00617785080393754,0.00599850401515219,0.00792820621018095,0,0
"MYL12A",3.04525283064676,3.56991404354872,3.08384003328413,3.33974445020625,2.80746014243678,2.58518522057757
"CEP76",0.0257823278491568,0.0431047085940938,0.0368496826173144,0.0411076787079124,0,0
"ST8SIA5",0,0,0.00313555413320051,0,0,0
