"","acinar.cell","not.available","pancreatic.A.cell","pancreatic.D.cell","pancreatic.ductal.cell","type.B.pancreatic.cell"
"EVI5L",0.00684528207441546,0.0560540610551834,0.104220849195761,0.0628319359139392,0.0727275188152607,0.0630314883626538
"TM4SF5",0,0.0334325432777405,0.0263267462807042,0,0,0.0261427738048412
"SLC47A1",0.00336897766815042,0.00427181243896484,0.0360453183363591,0.210417878470923,0.0233090439668069,0.0180482347438365
"PSMB6",0.534841321127595,1.17505387157202,1.83552563789168,1.3988928292927,1.61427314258539,1.92078026209349
"GPR32",0,0.0031127655506134,0,0,0,0
"SIGLEC10",0.0134321501794851,0.0088945198059082,0.0383076330513826,0.0718731009646466,0.024739661354285,0.0330380666771053
"ACP4",0,0,0.00187234607126032,0,0,0
"KLK3",0,0,0.00101055164954492,0,0,0
"ZNF473",0.0729647891701392,0.212814400196075,0.263335371256939,0.355610615328739,0.143598490494948,0.148757252796197
"FAM71E1",0.0163675275332523,0.0149470615386963,0.0277015949998583,0.113945032420911,0.0626377160732563,0.0448313024308946
"RPS11",1.31977728360666,2.37680755019188,2.5919208808669,2.63499631693489,2.63762721511034,2.67616182492103
"AC020909.1",0,0.0375712084770203,0.00339462900800364,0,0,0.0124426653355728
"RPL13A",3.9259143764118,3.65415439605713,3.62279132860047,3.78583256272893,3.78918500771889,3.47063214322667
"CTU1",0.0033459705564211,0,0.0182424123798098,0,0,0.00231091659746052
"NOSIP",0.385949499483378,0.292846587896347,0.334782770834863,0.221288969642238,0.413547701102037,0.372261004683412
"IGLON5",0,0,0.00411722037409033,0,0,0
"RCN3",0,0.00353187054395676,0.0544414872170559,0,0.0378980856675368,0.0374406922010728
"ZNF614",0.0315893708534961,0.12328565299511,0.0843636521936527,0.0181460004103811,0.0902927632515247,0.232796868792287
"SLC2A5",0.0226376502300208,0.0148579567670822,0.0565158094811652,0.032992429247028,0.0221634878562047,0.0221072393067089
"RERE",0.420429217927861,0.918857245445251,0.744462840525167,0.97804646115554,0.900835482890789,0.715584167359788
"MMEL1",0,0.0144670438766479,0.0124367751580264,0,0.11139265447855,0
"CFAP74",0.0241489715452464,0.0393314412236214,0.126191229692527,0.0990485517602218,0.060316199522752,0.0951425863636865
"PRDM16",0.205201278598803,0.00470670521259308,0.0546167510827737,0.0264406706157484,0.2430094317748,0.00216648902422116
"CELA2A",2.78767619745911,0.016803867816925,0.132817662720169,0.0264406706157484,0.222380885711083,0.043542449305087
"FHAD1",0.00793427481966199,0.0135273283720016,0.129931715849255,0.110468676215724,0.0831172392918513,0.107739410650583
"EPHA2",0.183845075515081,0.131037635803223,0.112170970865658,0.151220572622199,1.01990973766033,0.0119863829494994
"ARHGEF19",0.0255719808475027,0.0200731348991394,0.00211695195840938,0,0.0428744976337139,0
"EFHD2",0.25957976886124,0.215669280290604,0.414548520397927,0,0.0617202029778407,0.168239112621472
"PEX14",0.0081986222627028,0.0493094298243523,0.0931121133533972,0.0718581613741423,0.0881459288872205,0.0693283432427748
"PGD",0.476731532306041,0.73062581539154,0.654401928452509,0.78701619098061,1.16031520412518,0.601926303204195
